,bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,cover_id,downloaded
11017,36423,The Statue of Liberty (Symbols of America),Debra Hess,4.0,761417079,9780761417071,eng,40,1,0,0004305193-M.jpg,0
11018,36424,The White House (Symbols of America),Debra Hess,4.0,761417125,9780761417125,eng,40,3,2,0004305246-M.jpg,0
11019,36425,The American Flag (Symbols of America),Debra Hess,4.0,761417095,9780761417095,eng,39,3,0,0004305201-M.jpg,0
11020,36434,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,4.01,068483183X,9780684831831,en-US,384,4087,197,000426269-M.jpg,0
11021,36435,An Unquiet Mind: A Memoir of Moods and Madness,Kay Redfield Jamison,4.05,330346512,9780330346511,en-US,240,297,21,000196480-M.jpg,0
11022,36438,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin-Kay Redfield Jamison,4.39,195135792,9780195135794,en-GB,1262,103,3,0001126651-M.jpg,0
11023,36439,Marcados con Fuego: La enfermedad maniaco-depresiva y el temperamento artÃ­stico,Kay Redfield Jamison-Angelica Bustamante de Simon,4.01,9681653254,9789681653255,spa,332,1,0,,0
11024,36447,The Bone Yard,Paul J. Mikol-Dean Koontz-F. Paul Wilson-Sheri S. Tepper-Ray Garton,4.01,425127265,9780425127261,eng,329,260,4,,0
11025,36450,Dracula Was a Woman: In Search of the Blood Countess of Transylvania,Raymond T. McNally,3.51,70456712,9780070456716,eng,254,149,25,0004944240-M.jpg,0
11026,36461,Proof of Concept,Larry Young-Damian Couceiro-Kieron Dwyer,3.0,1932051295,9781932051292,eng,134,4,1,0002123706-M.jpg,0
11027,36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,4.12,039330700X,9780393307009,eng,352,8049,172,000248537-M.jpg,0
11028,36489,Justice Oliver Wendell Holmes: Law and the Inner Self,G. Edward White,3.67,195101286,9780195101287,eng,648,17,2,000123125-M.jpg,0
11029,36505,Evermore,James Robert Smith-Stephen Mark Rainey,3.47,870541854,9780870541858,eng,237,15,3,0004791507-M.jpg,1
11030,36507,The Azathoth Cycle: Tales of the Blind Idiot God,Robert M. Price-Edward Pickman Derby-Peter Cannon-Stephen Mark Rainey-Lin Carter-Henry Kuttner-Ramsey Campbell-Thomas Ligotti-Richard L. Tierney-Gary    Myers-Donald R. Burleson-C.J. Henderson-Stephen Studach-John Glasby-Allen Mackey,3.75,1568820402,9781568820408,eng,260,122,5,000812193-M.jpg,0
11031,36510,Sacraments of Evil (Call of Cthulhu RPG),Scott David Aniolowski-Penelope Love-Kevin Ross-Fred Behrendt-Todd A. Woods-John T. Snyder,3.89,1568820151,9781568820156,eng,144,9,0,,0
11032,36522,Rethinking the Economics of War: The Intersection of Need  Creed  and Greed,Cynthia J. Arnson-I. William Zartman,3.44,801882982,9780801882982,eng,320,9,0,0001509826-M.jpg,0
11033,36528,Narrative of the Life of Frederick Douglass,Frederick Douglass-John W. Blassingame-John R. McKivigan-Peter P. Hinks,4.0,300087012,9780300087017,eng,148,441,33,000161521-M.jpg,0
11034,36529,Narrative of the Life of Frederick Douglass,Frederick Douglass,4.0,1580495761,9781580495769,eng,158,67946,2344,,0
11035,36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass-David W. Blight,4.0,312257376,9780312257378,eng,188,495,36,000177129-M.jpg,0
11036,36532,Narrative of the Life of Frederick Douglass: An American Slave,Frederick Douglass-Gregory Stephens-Peter J. Gomes,4.0,451529944,9780451529947,eng,144,394,44,000295851-M.jpg,0
11037,36533,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass,4.0,074348777X,9780743487771,eng,208,57,8,,0
11038,36535,Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass,Frederick Douglass-Henry Louis Gates Jr.,4.35,940450798,9780940450790,eng,1132,482,35,000717756-M.jpg,0
11039,36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass-Harriet Ann Jacobs-Kwame Anthony Appiah,4.0,345478231,9780345478238,eng,464,966,88,,0
11040,36550,Antes que anochezca,Reinaldo Arenas,4.17,8483105020,9788483105023,spa,343,383,30,0001048304-M.jpg,1
11041,36553,Singing from the Well,Reinaldo Arenas-Andrew Hurley-Thomas Colchie,3.92,014009444X,9780140094442,eng,240,349,35,00094287-M.jpg,0
11042,36555,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Reinaldo Arenas-Andrew Hurley-Thomas Colchie,4.08,142000191,9780142000199,en-US,288,180,8,000109279-M.jpg,0
11043,36556,The Assault,Reinaldo Arenas-Andrew Hurley-Thomas Colchie,3.78,140157182,9780140157185,eng,176,137,12,00096154-M.jpg,0
11044,36567,Cold As Ice (Ice  #2),Anne Stuart,3.81,778323560,9780778323563,eng,360,3268,245,000531988-M.jpg,0
11045,36568,Shadow Lover,Anne Stuart,3.8,451408691,9780451408693,eng,320,1105,87,,0
11046,36569,Ice Blue (Ice  #3),Anne Stuart,3.94,778324788,9780778324782,eng,378,3149,190,0006619840-M.jpg,1
11047,36570,The Devil's Waltz,Anne Stuart,3.74,778322734,9780778322733,eng,363,1235,87,000531909-M.jpg,0
11048,36571,Shadows At Sunset,Anne Stuart,3.63,1551665719,9781551665719,eng,384,755,37,000771367-M.jpg,0
11049,36572,To Love a Dark Lord,Anne Stuart,3.83,380776049,9780380776047,eng,409,1203,91,,0
11050,36573,Ritual Sins,Anne Stuart,3.69,451192524,9780451192523,eng,396,664,64,000292221-M.jpg,0
11051,36575,Prince of Magic,Anne Stuart,3.63,082176053X,9780821760536,eng,348,256,17,,0
11052,36598,Bound for Oregon,Jean Van Leeuwen-James Watling-R.W. Alley,3.78,140383190,9780140383195,eng,176,817,91,,0
11053,36606,Oliver and Albert  Friends Forever (Easy-to-Read  Puffin),Jean Van Leeuwen-Ann Schweninger,3.62,142300845,9780142300848,eng,48,22,2,,0
11054,36609,Midnight Brunch (Casa Dracula  #2),Marta Acosta,3.8,1416520392,9781416520399,en-US,336,912,82,000759826-M.jpg,0
11055,36636,Midnight Is a Place,Joan Aiken,3.91,618196250,9780618196258,en-US,304,838,60,000393730-M.jpg,0
11056,36637,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken-Edward Gorey,4.13,395971284,9780395971284,en-US,240,3548,136,000258009-M.jpg,0
11057,36639,A Small Pinch of Weather,Joan Aiken,4.27,6754899,9780006754893,eng,239,116,11,0007477-M.jpg,0
11058,36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken,4.03,618070230,9780618070237,eng,304,858,44,,0
11059,36644,Nightbirds on Nantucket (The Wolves Chronicles  #3),Joan Aiken,4.13,395971853,9780395971857,en-US,218,1897,94,000258018-M.jpg,0
11060,36652,Seminole Song,Vella Munn,3.72,812538838,9780812538830,eng,320,43,11,,0
11061,36664,Mary Engelbreit's Home Companion,Charlotte Lyons-Mary Engelbreit-Barbara E. Martin,4.18,836246217,9780836246216,eng,128,56,2,000636471-M.jpg,0
11062,36665,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,Mary Engelbreit-Leonard S. Marcus,4.36,60081716,9780060081713,en-US,128,537,50,00021041-M.jpg,0
11063,36666,Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine,Jason King,3.75,824521234,9780824521233,eng,191,4,0,0001562835-M.jpg,0
11064,36667,Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials,Donna Freitas-Jason Edward King,3.72,787982377,9780787982379,en-GB,224,36,8,0001482849-M.jpg,0
11065,36677,Teaching the World's Children: ESL for Ages Three to Seven (The Pippin Teacher's Library),Mary Ashworth-H. Patricia Wakefield,3.5,887511120,9780887511127,eng,101,4,3,0001643763-M.jpg,0
11066,36679,Seven Miles a Second,David Wojnarowicz-James Romberger-Marguerite Van Cook,4.03,1563892472,9781563892479,eng,59,80,6,000798066-M.jpg,0
11067,36681,Drop The Rock: Removing Character Defects - Steps Six and Seven,Bill Pittman-Todd W. Hall-Sara S.-Todd W.,4.45,1592851614,9781592851614,en-US,132,857,38,000869060-M.jpg,0
11068,36706,The Oxford Dictionary of Quotations,Elizabeth Knowles,4.17,198601735,9780198601739,en-US,1536,37,2,000131455-M.jpg,0
11069,36717,The Return of Grand Theory in the Human Sciences,Quentin Skinner,3.82,521398339,9780521398336,en-US,224,26,3,000336759-M.jpg,0
11070,36737,The Isle of Darksmoke (1:The Nameless Village and the Dome Level),Larry DiTillio-Michael Whelan,2.0,094024456X,9780940244566,eng,55,1,0,,0
11071,36775,Tales of Magick: Dark Adventure,Phil Brucato-Aaron Rosenberg,3.5,1565044045,9781565044043,eng,96,38,2,000802259-M.jpg,0
11072,36781,Bubbles in the Middle (The Powerpuff Girls Plus You Club  #16),Aaron Rosenberg-Christopher Cook,5.0,439332613,9780439332613,eng,64,5,0,,0
11073,36822,Doctor Tandy's First Guide to Life Extension and Transhumanity,Charles Tandy-RaÃ«l-William Faloon-R. Michael Perry-Robin Hanson-Nick Bostrom-Robert A. Freitas Jr.-Christopher J. Phoenix-Avatar Polymorph-Jim Yount,3.5,1581126506,9781581126501,eng,292,2,0,0001941084-M.jpg,0
11074,36853,Tyrannosaurus Wrecks (Stanley  #1),Laura Driscoll-Alisa Klayman-Grodsky-Eric     Weiner,5.0,786845031,9780786845033,eng,24,2,1,0001479799-M.jpg,0
11075,36859,Bailando al rescate (Dora La Exploradora),Dave Aikins-Laura Driscoll,3.47,1416915044,9781416915041,spa,24,2,0,000761214-M.jpg,0
11076,36865,Richard Kern  Action,Richard Kern-Dian Hanson,4.0,3822856495,9783822856499,eng,280,11,0,0002245030-M.jpg,1
11077,36877,Basic Roleplaying: The Chaosium System,Greg Stafford-Lynn Willis,4.0,1568821689,9781568821689,eng,15,7,0,,0
11078,36893,On Film (Thinking in Action),Stephen Mulhall,3.86,415247969,9780415247962,eng,142,33,1,0001211990-M.jpg,0
11079,36904,Warren G. Harding (The American Presidents  #29),John W. Dean-Arthur M. Schlesinger Jr.,3.77,805069569,9780805069563,eng,202,665,71,000580880-M.jpg,0
11080,36924,Clanbook: Tremere,Keith Herber-Tim Bradstreet,3.31,1565041151,9781565041158,eng,72,108,0,000802125-M.jpg,0
11081,36925,Prince of the City,Keith Herber,3.53,1565048202,9781565048201,eng,317,57,0,,0
11082,36926,Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG),Keith Herber,3.81,1568821786,9781568821788,eng,197,19,1,000812263-M.jpg,0
11083,36946,Random House Crossword Mega Omnibus  Volume 1,United Feature Syndication,0.0,081292763X,9780812927634,eng,336,0,0,0004707092-M.jpg,0
11084,36952,Chester,Syd Hoff,3.75,64440958,9780064440950,eng,64,187,30,00051367-M.jpg,0
11085,36953,Stanley,Syd Hoff,3.59,60225351,9780060225353,eng,64,7,1,0003964111-M.jpg,0
11086,36956,Grizzwold,Syd Hoff,3.8,64440575,9780064440578,eng,64,206,21,00051346-M.jpg,0
11087,36958,Captain Cat,Syd Hoff,3.66,64441768,9780064441766,eng,48,107,15,00051458-M.jpg,0
11088,37003,Once Upon a Gulf Coast Summer,Susan    Oliver,3.45,805427775,9780805427776,en-US,368,35,9,000582866-M.jpg,0
11089,37010,Scary Edwin Page,Alec Sillifant-Daniel Postgate,3.21,1845390105,9781845390105,eng,24,14,3,0002995598-M.jpg,1
11090,37023,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen,3.43,092900549X,9780929005492,eng,176,7,1,000709258-M.jpg,0
11091,37024,The Bears on Hemlock Mountain,Alice Dalgliesh-Helen Sewell,3.78,689716044,9780689716041,en-US,64,2017,136,000433675-M.jpg,0
11092,37027,Hoodwinked,Quentin Carter,4.43,976234963,9780976234968,en-US,277,961,31,000741913-M.jpg,0
11093,37030,The Floating Book,Michelle Lovric-Michelle Lovric,3.43,184408003X,9781844080038,eng,544,8,1,,0
11094,37032,The Risk of Darkness (Simon Serrailler  #3),Susan Hill,3.95,701179791,9780701179793,eng,320,2913,257,000447654-M.jpg,0
11095,37033,The Pure in Heart (Simon Serrailler  #2),Susan Hill,3.92,701176814,9780701176815,en-GB,370,44,10,000447586-M.jpg,0
11096,37034,The Woman in Black,Susan Hill-John Lawrence,3.7,1567921892,9781567921892,eng,138,29228,2895,000810189-M.jpg,0
11097,37036,The Pure in Heart (Simon Serrailler  #2),Susan Hill,3.92,99462109,9780099462101,eng,320,4068,337,00075552-M.jpg,0
11098,37040,The Various Haunts of Men (Simon Serrailler  #1),Susan Hill,3.81,1585678767,9781585678761,eng,438,8001,776,000851293-M.jpg,0
11099,37043,Septem Quae Supersunt Tragoediae,Aeschylus-Denys L. Page,4.1,198145705,9780198145707,grc,352,6,0,0005407769-M.jpg,0
11100,37051,é‹¼ã®éŒ¬é‡‘è¡“å¸« 1 [Hagane no Renkinjutsushi 1] (Fullmetal Alchemist  #1),Hiromu Arakawa,4.49,4757506201,9784757506206,jpn,180,54,9,0001043234-M.jpg,1
11101,37052,é‹¼ã®éŒ¬é‡‘è¡“å¸« 4 (Fullmetal Alchemist  #4),Hiromu Arakawa,4.55,4757508557,9784757508552,jpn,184,20,2,0001043240-M.jpg,1
11102,37053,é‹¼ã®éŒ¬é‡‘è¡“å¸« 5 (Fullmetal Alchemist  #5),Hiromu Arakawa,4.56,4757509669,9784757509665,jpn,188,20,1,0001043242-M.jpg,1
11103,37054,é‹¼ã®éŒ¬é‡‘è¡“å¸« 3 (Fullmetal Alchemist  #3),Hiromu Arakawa,4.56,4757507917,9784757507913,jpn,182,23,2,0001043238-M.jpg,1
11104,37055,é‹¼ã®éŒ¬é‡‘è¡“å¸« 8 (Fullmetal Alchemist 8),Hiromu Arakawa,4.57,4757512309,9784757512306,jpn,192,22,1,0001043250-M.jpg,1
11105,37057,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,4.2,140128468,9780140128468,eng,270,216,17,,0
11106,37058,The Brothers Karamazov,Fyodor Dostoyevsky-Thomas R. Beyer Jr.-Simon Vance,4.32,1596440783,9781596440784,eng,16,3,1,,0
11107,37060,Old Filth (Old Filth  #1),Jane Gardam,3.93,1933372133,9781933372136,eng,290,9820,1566,0006375639-M.jpg,0
11108,37061,Filth,Irvine Welsh,3.74,99284294,9780099284291,eng,393,145,18,00071893-M.jpg,0
11109,37063,The Gospel of Filth: A Bible of Decadence & Darkness,Gavin Baddeley-Dani Filth,4.46,9781903254,9781903254387,eng,544,110,5,000949168-M.jpg,0
11110,37064,Divine Filth: Lost Writings (Modern Classics),Georges Bataille,3.93,1840681128,9781840681123,eng,160,74,2,000884158-M.jpg,0
11111,37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,4.17,816643008,9780816643004,eng,360,11,0,0001551263-M.jpg,0
11112,37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters,4.22,1560257016,9781560257011,eng,258,49,3,000789749-M.jpg,0
11113,37069,What A Lady Wants (Last Man Standing  #2),Victoria Alexander,3.93,60882638,9780060882631,eng,373,1834,86,00038943-M.jpg,0
11114,37070,Let It Be Love (Effingtons  #11),Victoria Alexander,3.79,60593202,9780060593209,eng,384,1191,45,0006698945-M.jpg,0
11115,37071,The Wedding Bargain (Effingtons  #1),Victoria Alexander,3.88,380806290,9780380806294,eng,371,2546,113,000236962-M.jpg,0
11116,37072,The Marriage Lesson (Effingtons  #3),Victoria Alexander,3.9,380818205,9780380818204,eng,372,1449,64,000237373-M.jpg,0
11117,37073,When We Meet Again (Effingtons  #10),Victoria Alexander,3.88,60593199,9780060593193,eng,384,1288,57,0006615958-M.jpg,1
11118,37074,Her Highness  My Wife (Effingtons  #5),Victoria Alexander,3.66,60001445,9780060001445,eng,362,972,46,00020172-M.jpg,0
11119,37076,Love With the Proper Husband (Effingtons  #6),Victoria Alexander,3.84,60001453,9780060001452,eng,358,1446,59,00020173-M.jpg,0
11120,37077,The Lady in Question (Effingtons  #7),Victoria Alexander,3.76,60517611,9780060517618,eng,384,1259,60,00026788-M.jpg,0
11121,37083,Going on Being: Buddhism and the Way of Change,Mark Epstein,3.99,767904613,9780767904612,eng,240,532,45,000527742-M.jpg,0
11122,37087,A New History of Early English Drama,John D. Cox-David Scott Kastan-Stephen Greenblatt,4.05,231102437,9780231102438,eng,579,20,1,0003853746-M.jpg,0
11123,37095,The Shell Seekers,Rosamunde Pilcher,4.15,051722285X,9780517222850,eng,530,82058,2041,,0
11124,37097,The Shell Seekers,Rosamunde Pilcher,4.15,340752467,9780340752463,eng,672,289,40,,0
11125,37105,Cat's Cradle (Cat  #1),William W. Johnstone,3.88,821718258,9780821718254,eng,412,140,12,,0
11126,37106,Five Patients,Michael Crichton,3.48,99601117,9780099601111,eng,235,70,7,00077626-M.jpg,0
11127,37119,Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England,Jonathan  Andrews-Andrew Scull,3.42,520231511,9780520231511,eng,386,12,1,000327168-M.jpg,0
11128,37131,Jurassic Park,Michael Crichton,4.01,712646868,9780712646864,eng,480,71,13,,0
11129,37132,El hombre terminal,Michael Crichton-Pilar Giralt Gorina,3.36,8495501236,9788495501233,spa,409,73,7,,0
11130,37134,Consider the Lilies,Iain Crichton Smith-Isobel Murray,3.87,753812932,9780753812938,eng,144,292,30,000501401-M.jpg,0
11131,37146,Prey,Michael Crichton,3.75,732281202,9780732281205,eng,369,102,9,,0
11132,37151,The Mouse That Roared (The Mouse That Roared  #1),Leonard Wibberley,4.03,553135058,9780553135053,eng,182,15,4,,0
11133,37154,Peter Treegate's War (Treegate  #2),Leonard Wibberley,4.54,374358745,9780374358747,eng,156,19,3,,0
11134,37163,Veinte mil leguas de viaje submarino,Jules Verne-B. Fernandez-Andres Jullian,3.88,9561316242,9789561316249,spa,198,4,2,,0
11135,37169,The Delta Star,Joseph Wambaugh,3.64,553273868,9780553273861,eng,291,580,17,0006602291-M.jpg,1
11136,37170,Finnegan's Week,Joseph Wambaugh,3.6,553763245,9780553763249,eng,352,528,38,,0
11137,37173,Le chevalier au lion,ChrÃ©tien de Troyes,3.69,2070760146,9782070760145,fre,244,1,0,0002138784-M.jpg,0
11138,37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo-Bagram Ibatoulline,4.36,763625892,9780763625894,eng,200,62334,7598,000516446-M.jpg,0
11139,37187,The Tiger Rising,Kate DiCamillo,3.81,763618985,9780763618988,eng,128,17835,2154,,0
11140,37189,Mercy Watson Goes for a Ride (Mercy Watson #2),Kate DiCamillo-Chris Van Dusen,4.14,763623326,9780763623326,eng,80,3901,317,000516300-M.jpg,0
11141,37190,The Tale of Despereaux,Kate DiCamillo-Timothy Basil Ering,4.03,763625299,9780763625290,eng,267,134961,8189,000516411-M.jpg,0
11142,37191,Mercy Watson to the Rescue (Mercy Watson #1),Kate DiCamillo-Chris Van Dusen,4.04,763622702,9780763622701,eng,80,8438,782,000516262-M.jpg,0
11143,37193,The Tale Of Despereaux,Kate DiCamillo-Timothy B. Ering,4.03,043970166X,9780439701662,eng,269,705,120,,0
11144,37195,Mercy Watson: Princess in Disguise,Kate DiCamillo-Chris Van Dusen,4.16,763630144,9780763630140,eng,70,2756,189,000516677-M.jpg,0
11145,37205,The Mill on the Floss,George Eliot,3.79,140620273,9780140620276,en-GB,536,187,29,000105730-M.jpg,0
11146,37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,3.29,1857331648,9781857331646,eng,220,12,1,0002056618-M.jpg,0
11147,37231,The Cambridge Companion to Plotinus,Lloyd P. Gerson,4.3,521476763,9780521476768,eng,480,20,2,000341779-M.jpg,0
11148,37238,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar,3.96,765345706,9780765345707,en-US,256,697,68,000525069-M.jpg,0
11149,37240,Hidden Talents (Talents  #1),David Lubar,3.93,765357666,9780765357663,eng,240,2333,270,000525414-M.jpg,0
11150,37241,Dunk,David Lubar,3.8,618439099,9780618439096,eng,272,888,111,000394516-M.jpg,0
11151,37261,Carnet de Voyage,Craig Thompson,3.76,1891830600,9781891830600,en-US,224,4294,396,000940338-M.jpg,0
11152,37262,Dark Horse Deluxe Journal: Craig Thompson's Angels and Demons,Craig Thompson,3.52,1593070691,9781593070694,eng,128,46,1,000869227-M.jpg,0
11153,37264,Good-Bye  Chunky Rice,Craig Thompson,3.8,375714766,9780375714764,eng,125,7035,459,000229248-M.jpg,0
11154,37266,Adieu  Chunky Rice,Craig Thompson,3.8,2840558599,9782840558590,spa,128,10,1,0003136492-M.jpg,0
11155,37269,Unto Leviathan,Richard Paul Russo,3.74,1841492701,9781841492704,eng,442,134,14,000886237-M.jpg,0
11156,37272,Balanchine: A Biography,Bernard Taper,4.31,520206398,9780520206397,eng,413,60,5,000325803-M.jpg,0
11157,37277,A Scandalous Life: The Biography of Jane Digby,Mary S. Lovell,4.03,1857024699,9781857024692,en-US,365,819,90,000908172-M.jpg,0
11158,37280,The Mitford Girls: The Biography of an Extraordinary Family,Mary S. Lovell,3.97,349115052,9780349115054,eng,616,689,86,000213204-M.jpg,0
11159,37282,The Splendid Outcast: Beryl Markham's African Stories,Beryl Markham-Mary S. Lovell,3.74,865473013,9780865473010,eng,139,295,32,,0
11160,37296,Night Prey (Lucas Davenport  #6),John Sandford,4.16,6478964,9780006478966,eng,336,13400,267,0004797-M.jpg,0
11161,37297,Eyes of Prey (Lucas Davenport  #3),John Sandford,4.18,425214435,9780425214435,eng,358,18139,488,000273820-M.jpg,0
11162,37298,Mind Prey (Lucas Davenport  #7),John Sandford,4.21,425152898,9780425152898,en-US,354,14337,407,0006539609-M.jpg,0
11163,37299,Sharpe's Prey (Sharpe  #5),Bernard Cornwell,4.04,60084537,9780060084530,eng,288,286,23,,0
11164,37300,Broken Prey (Lucas Davenport  #16),John Sandford,4.17,425204308,9780425204306,eng,481,12385,432,000273251-M.jpg,0
11165,37301,Rules of Prey (Lucas Davenport  #1),John Sandford,4.12,425205819,9780425205815,eng,479,60087,1618,000273328-M.jpg,0
11166,37302,Certain Prey (Lucas Davenport  #10),John Sandford,4.22,743484193,9780743484190,eng,384,14863,385,000478943-M.jpg,0
11167,37303,Silent Prey (Lucas Davenport  #4),John Sandford,4.14,425137562,9780425137567,eng,374,16644,367,0006610252-M.jpg,1
11168,37304,Winter Prey (Lucas Davenport  #5),John Sandford,4.25,425141233,9780425141236,eng,400,34755,477,000270587-M.jpg,0
11169,37305,Destiny's Daughters,Gwynne Forster-Donna Hill-Parry A. Brown,4.22,758212380,9780758212382,eng,292,68,7,000505872-M.jpg,0
11170,37326,Fragments,Jean Baudrillard-Emily Agar,3.75,1844675734,9781844675739,eng,148,123,10,000895629-M.jpg,0
11171,37328,The Consumer Society: Myths and Structures,Jean Baudrillard-Chris     Turner-George Ritzer,4.13,761956921,9780761956921,eng,224,654,25,000512114-M.jpg,0
11172,37329,The Vital Illusion,Jean Baudrillard-Julia Witwer,3.84,231121008,9780231121002,eng,96,110,7,000144784-M.jpg,0
11173,37330,Hijos de la medianoche,Salman Rushdie,3.99,8497934326,9788497934329,spa,800,55,11,0005277849-M.jpg,1
11174,37338,Wicked Ties (Wicked Lovers  #1),Shayla Black,3.96,425213617,9780425213612,en-US,341,22083,1143,000273777-M.jpg,0
11175,37339,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,4.06,60002050,9780060002053,eng,448,5607,126,0006547668-M.jpg,1
11176,37340,The Wicked (Vampire Huntress  #8),L.A. Banks,4.41,312352360,9780312352363,en-US,389,1762,37,000180971-M.jpg,0
11177,37341,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh,4.22,1419953966,9781419953965,eng,290,2117,27,000764382-M.jpg,0
11178,37343,My Wicked Pirate,Rona Sharon,3.9,821780573,9780821780572,eng,432,495,34,,0
11179,37345,Wicked Dreams,Kingdome 19,3.67,3861878755,9783861878759,eng,112,3,0,0002249303-M.jpg,1
11180,37346,Slightly Wicked (Bedwyn Saga  #2),Mary Balogh,4.0,440241057,9780440241058,eng,342,8070,347,000281675-M.jpg,0
11181,37347,If I Have a Wicked Stepmother  Where's My Prince?,Melissa Kantor,3.66,786809604,9780786809608,en-US,283,4337,433,000544263-M.jpg,0
11182,37349,A Couple of April Fools (The Hamlet Chronicles #6),Gregory Maguire-Elaine Clayton,3.5,60760826,9780060760823,eng,240,3,0,00035050-M.jpg,0
11183,37350,The Good Liar,Gregory Maguire,3.53,64408744,9780064408745,eng,144,122,22,00050473-M.jpg,0
11184,37356,Seven Spiders Spinning (The Hamlet Chronicles  #1),Gregory Maguire-Dirk Zimmer,3.61,64405958,9780064405959,eng,144,259,27,00050239-M.jpg,0
11185,37360,Three Rotten Eggs (The Hamlet Chronicles  #5),Gregory Maguire-Elaine Clayton,3.74,60546573,9780060546571,eng,240,76,4,00028841-M.jpg,0
11186,37363,Das Tulpenhaus oder Bekenntnisse einer hÃ¤ÃŸlichen Stiefschwester,Gregory Maguire-Mechtild Sandberg-Ciletti,3.52,3423242302,9783423242301,ger,377,1,1,0003190288-M.jpg,0
11187,37365,Gothic!: The Original Dark Tales,Deborah Noyes-Vivian Vande Velde-Barry Yourgrau-Joan Aiken-M.T. Anderson-Neil Gaiman-Caitlin R. Kierman-Gregory Maguire-Garth Nix-Celia Rees-Janni Lee Simmer,3.55,439803632,9780439803632,eng,241,14,3,,0
11188,37372,Peyton Place,Grace Metalious,3.75,1860499295,9781860499296,eng,475,119,20,000915443-M.jpg,0
11189,37377,On the Night You Were Born,Nancy Tillman,4.36,312346069,9780312346065,en-US,32,12372,480,000180784-M.jpg,0
11190,37379,The Night at the Museum,Milan Trenc,3.89,764136313,9780764136313,eng,32,795,31,000518008-M.jpg,0
11191,37380,The Heart Is a Lonely Hunter,Carson McCullers,3.98,618084746,9780618084746,eng,359,75018,4505,000393188-M.jpg,0
11192,37381,The Heart Is a Lonely Hunter,Carson McCullers-Kasia Boddy,3.98,141185228,9780141185224,eng,317,1345,157,,0
11193,37387,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.78,1857152743,9781857152746,eng,512,1456,91,,0
11194,37388,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.78,1400042062,9781400042067,eng,462,90,14,000745296-M.jpg,0
11195,37390,The Pat Hobby Stories,F. Scott Fitzgerald-Arnold Gingrich,3.58,684804425,9780684804422,eng,192,889,96,000425081-M.jpg,0
11196,37395,The Pursuit of the Well-Beloved & The Well-Beloved,Thomas Hardy-Patricia Ingham,3.59,140435190,9780140435191,eng,416,120,10,000103359-M.jpg,0
11197,37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.22,674673778,9780674673779,eng,110,3428,205,000413784-M.jpg,0
11198,37408,The Big Box,Toni Morrison-Slade Morrison,3.95,786812915,9780786812912,eng,48,375,94,000544344-M.jpg,0
11199,37411,Ojos azules,Toni Morrison,4.01,8497932668,9788497932660,spa,272,32,10,0005277932-M.jpg,1
11200,37415,Their Eyes Were Watching God,Zora Neale Hurston,3.9,61120065,9780061120060,eng,219,209110,8919,0006391876-M.jpg,0
11201,37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall-J. Daniel Hays,4.16,310259665,9780310259664,en-US,462,766,65,000170830-M.jpg,0
11202,37420,The Short Stories of Ernest Hemingway,Ernest Hemingway,4.26,20518609,9780020518600,eng,499,106,11,,0
11203,37424,Little Big Book for God's Children,Alice Wong-Lena Tabori,4.88,094180755X,9780941807555,en-US,352,8,0,,0
11204,37426,Little Children,Tom Perrotta,3.62,312315732,9780312315733,eng,355,25811,1956,000179576-M.jpg,0
